# SIMULATED DATA, procedural CMB-like field (NOT real Planck data)
# Generated by: /scripts/simulate/cmb_map.ts
# To replace with real Planck SMICA: see /scripts/fetch/cmb_map.md
# Real source: Planck 2018 results IV, A&A 641, A4
# Schema: x (Mollweide, -2..2), y (Mollweide, -1..1), t_uk (microkelvin)
# Grid: 480x240 Mollweide cells, 89876 interior points
x,y,t_uk
-0.8058,-0.0628,27.77
-0.7975,-0.0628,-33.00
-0.7891,-0.0628,-80.90
-0.7808,-0.0628,-140.12
-0.7724,-0.0628,90.03
-0.7641,-0.0628,13.17
-0.7557,-0.0628,-20.27
-0.7474,-0.0628,34.55
-0.7390,-0.0628,168.98
-0.7307,-0.0628,-19.33
-0.7223,-0.0628,47.54
-0.7140,-0.0628,-88.13
-0.7056,-0.0628,41.38
-0.6973,-0.0628,103.87
-0.6889,-0.0628,-47.61
-0.6806,-0.0628,-79.14
-0.6722,-0.0628,-42.67
-0.6639,-0.0628,15.42
-0.6555,-0.0628,-107.68
-0.6472,-0.0628,-82.35
-0.6388,-0.0628,-23.01
-0.6305,-0.0628,-134.56
-0.6221,-0.0628,-126.21
-0.6138,-0.0628,149.68
-0.6054,-0.0628,-65.43
-0.5971,-0.0628,-81.22
-0.5887,-0.0628,-30.06
-0.5804,-0.0628,11.18
-0.5720,-0.0628,-4.84
-0.5637,-0.0628,16.15
-0.5553,-0.0628,52.64
-0.5470,-0.0628,24.61
-0.5386,-0.0628,-62.11
-0.5303,-0.0628,-184.91
-0.5219,-0.0628,-68.60
-0.5136,-0.0628,-111.93
-0.5052,-0.0628,33.05
-0.4969,-0.0628,158.48
-0.4885,-0.0628,3.86
-0.4802,-0.0628,120.53
-0.4718,-0.0628,-32.11
-0.4635,-0.0628,-144.98
-0.4551,-0.0628,-116.83
-0.4468,-0.0628,146.72
-0.4384,-0.0628,11.79
-0.4301,-0.0628,-9.48
-0.4217,-0.0628,35.61
-0.4134,-0.0628,-85.75
-0.4050,-0.0628,30.58
-0.3967,-0.0628,122.82
-0.3883,-0.0628,53.56
-0.3800,-0.0628,49.75
-0.3716,-0.0628,36.93
-0.3633,-0.0628,-111.88
-0.3549,-0.0628,-0.82
-0.3466,-0.0628,60.11
-0.3382,-0.0628,17.97
-0.3299,-0.0628,-101.35
-0.3215,-0.0628,-1.89
-0.3132,-0.0628,-62.97
-0.3048,-0.0628,-79.15
-0.2965,-0.0628,-24.66
-0.2881,-0.0628,88.17
-0.2797,-0.0628,132.90
-0.2714,-0.0628,-30.14
-0.2630,-0.0628,82.60
-0.2547,-0.0628,13.49
-0.2463,-0.0628,-43.62
-0.2380,-0.0628,-69.48
-0.2296,-0.0628,-38.91
-0.2213,-0.0628,-126.02
-0.2129,-0.0628,97.44
-0.2046,-0.0628,-62.25
-0.1962,-0.0628,111.67
-0.1879,-0.0628,-7.84
-0.1795,-0.0628,36.19
-0.1712,-0.0628,48.76
-0.1628,-0.0628,182.42
-0.1545,-0.0628,-59.43
-0.1461,-0.0628,13.22
-0.1378,-0.0628,93.79
-0.1294,-0.0628,-9.55
-0.1211,-0.0628,-127.92
-0.1127,-0.0628,164.59
-0.1044,-0.0628,83.78
-0.0960,-0.0628,120.32
-0.0877,-0.0628,-63.70
-0.0793,-0.0628,-62.22
-0.0710,-0.0628,-40.39
-0.0626,-0.0628,111.09
-0.0543,-0.0628,-10.91
-0.0459,-0.0628,93.44
-0.0376,-0.0628,63.86
-0.0292,-0.0628,9.51
-0.0209,-0.0628,5.25
-0.0125,-0.0628,103.93
-0.0042,-0.0628,58.70
0.0042,-0.0628,160.96
0.0125,-0.0628,-1.46
0.0209,-0.0628,-12.39
0.0292,-0.0628,-151.58
0.0376,-0.0628,4.24
0.0459,-0.0628,-105.57
0.0543,-0.0628,-106.92
0.0626,-0.0628,-6.71
0.0710,-0.0628,87.16
0.0793,-0.0628,-13.34
0.0877,-0.0628,107.96
0.0960,-0.0628,-50.21
0.1044,-0.0628,8.06
0.1127,-0.0628,-40.69
0.1211,-0.0628,-81.94
0.1294,-0.0628,-0.57
0.1378,-0.0628,17.24
0.1461,-0.0628,118.67
0.1545,-0.0628,86.54
0.1628,-0.0628,64.57
0.1712,-0.0628,87.06
0.1795,-0.0628,76.03
0.1879,-0.0628,-37.33
0.1962,-0.0628,138.28
0.2046,-0.0628,89.74
0.2129,-0.0628,-105.01
0.2213,-0.0628,-8.74
0.2296,-0.0628,-47.80
0.2380,-0.0628,42.62
0.2463,-0.0628,25.34
0.2547,-0.0628,22.13
0.2630,-0.0628,53.99
0.2714,-0.0628,-27.89
0.2797,-0.0628,32.20
0.2881,-0.0628,71.20
0.2965,-0.0628,136.21
0.3048,-0.0628,-66.43
0.3132,-0.0628,136.67
0.3215,-0.0628,93.36
0.3299,-0.0628,-8.95
0.3382,-0.0628,-0.65
0.3466,-0.0628,151.12
0.3549,-0.0628,65.01
0.3633,-0.0628,1.74
0.3716,-0.0628,-33.23
0.3800,-0.0628,2.48
0.3883,-0.0628,-35.88
0.3967,-0.0628,166.07
0.4050,-0.0628,15.66
0.4134,-0.0628,19.72
0.4217,-0.0628,123.70
0.4301,-0.0628,-20.93
0.4384,-0.0628,-38.53
0.4468,-0.0628,-29.57
0.4551,-0.0628,27.80
0.4635,-0.0628,60.62
0.4718,-0.0628,-40.03
0.4802,-0.0628,15.78
0.4885,-0.0628,66.06
0.4969,-0.0628,12.55
0.5052,-0.0628,-59.96
0.5136,-0.0628,5.01
0.5219,-0.0628,83.54
0.5303,-0.0628,45.65
0.5386,-0.0628,88.00
0.5470,-0.0628,166.13
0.5553,-0.0628,127.96
0.5637,-0.0628,34.60
0.5720,-0.0628,49.24
0.5804,-0.0628,122.34
0.5887,-0.0628,51.90
0.5971,-0.0628,163.32
0.6054,-0.0628,53.11
0.6138,-0.0628,46.27
0.6221,-0.0628,-81.55
0.6305,-0.0628,135.55
0.6388,-0.0628,-36.04
0.6472,-0.0628,-0.25
0.6555,-0.0628,-43.94
0.6639,-0.0628,-14.27
0.6722,-0.0628,34.04
0.6806,-0.0628,52.92
0.6889,-0.0628,149.20
0.6973,-0.0628,69.63
0.7056,-0.0628,33.04
0.7140,-0.0628,76.42
0.7223,-0.0628,-150.04
0.7307,-0.0628,-51.42
0.7390,-0.0628,-9.38
0.7474,-0.0628,-34.55
0.7557,-0.0628,-38.15
0.7641,-0.0628,-66.51
0.7724,-0.0628,-117.40
0.7808,-0.0628,-80.16
0.7891,-0.0628,159.56
0.7975,-0.0628,57.44
0.8058,-0.0628,30.00
0.8142,-0.0628,-62.63
0.8225,-0.0628,-18.70
0.8309,-0.0628,82.08
0.8392,-0.0628,-40.44
0.8476,-0.0628,-22.64
0.8559,-0.0628,-57.87
0.8643,-0.0628,31.56
0.8727,-0.0628,-89.42
0.8810,-0.0628,77.13
0.8894,-0.0628,-7.17
0.8977,-0.0628,-6.92
0.9061,-0.0628,-88.31
0.9144,-0.0628,-10.24
0.9228,-0.0628,129.66
0.9311,-0.0628,-17.92
0.9395,-0.0628,49.77
0.9478,-0.0628,58.78
0.9562,-0.0628,-157.52
0.9645,-0.0628,207.68
0.9729,-0.0628,-23.46
0.9812,-0.0628,67.74
0.9896,-0.0628,65.89
0.9979,-0.0628,-131.59
1.0063,-0.0628,-10.92
1.0146,-0.0628,-93.09
1.0230,-0.0628,96.87
1.0313,-0.0628,17.14
1.0397,-0.0628,232.12
1.0480,-0.0628,114.87
1.0564,-0.0628,164.23
1.0647,-0.0628,20.33
1.0731,-0.0628,111.63
1.0814,-0.0628,84.98
1.0898,-0.0628,-108.39
1.0981,-0.0628,164.20
1.1065,-0.0628,45.69
1.1148,-0.0628,-116.22
1.1232,-0.0628,70.81
1.1315,-0.0628,-109.31
1.1399,-0.0628,58.25
1.1482,-0.0628,5.61
1.1566,-0.0628,21.62
1.1649,-0.0628,71.82
1.1733,-0.0628,170.84
1.1816,-0.0628,106.24
1.1900,-0.0628,17.32
1.1983,-0.0628,-0.74
1.2067,-0.0628,79.72
1.2150,-0.0628,-17.30
1.2234,-0.0628,32.90
1.2317,-0.0628,-23.10
1.2401,-0.0628,-25.50
1.2484,-0.0628,-56.19
1.2568,-0.0628,93.90
1.2651,-0.0628,170.74
1.2735,-0.0628,11.96
1.2818,-0.0628,1.28
1.2902,-0.0628,73.14
1.2985,-0.0628,65.24
1.3069,-0.0628,129.74
1.3152,-0.0628,13.66
1.3236,-0.0628,18.44
1.3319,-0.0628,99.90
1.3403,-0.0628,25.72
1.3486,-0.0628,120.83
1.3570,-0.0628,29.08
1.3653,-0.0628,78.47
1.3737,-0.0628,61.80
1.3820,-0.0628,118.83
1.3904,-0.0628,273.92
1.3987,-0.0628,68.99
1.4071,-0.0628,127.71
1.4154,-0.0628,103.09
1.4238,-0.0628,13.52
1.4322,-0.0628,109.38
1.4405,-0.0628,35.05
1.4489,-0.0628,127.96
1.4572,-0.0628,144.94
1.4656,-0.0628,161.77
1.4739,-0.0628,-1.91
1.4823,-0.0628,151.35
1.4906,-0.0628,172.01
1.4990,-0.0628,83.00
1.5073,-0.0628,80.19
1.5157,-0.0628,95.40
1.5240,-0.0628,165.78
1.5324,-0.0628,36.25
1.5407,-0.0628,52.58
1.5491,-0.0628,-6.79
1.5574,-0.0628,78.46
1.5658,-0.0628,145.91
1.5741,-0.0628,57.57
1.5825,-0.0628,29.92
1.5908,-0.0628,-29.34
1.5992,-0.0628,69.01
1.6075,-0.0628,127.63
1.6159,-0.0628,46.35
1.6242,-0.0628,120.64
1.6326,-0.0628,5.35
1.6409,-0.0628,84.92
1.6493,-0.0628,18.13
1.6576,-0.0628,129.41
1.6660,-0.0628,136.40
1.6743,-0.0628,65.81
1.6827,-0.0628,117.29
1.6910,-0.0628,-8.47
1.6994,-0.0628,14.36
1.7077,-0.0628,22.93
1.7161,-0.0628,187.19
1.7244,-0.0628,125.09
1.7328,-0.0628,-110.04
1.7411,-0.0628,65.17
1.7495,-0.0628,135.41
1.7578,-0.0628,-45.43
1.7662,-0.0628,-2.57
1.7745,-0.0628,-14.42
1.7829,-0.0628,64.28
1.7912,-0.0628,-33.39
1.7996,-0.0628,64.23
1.8079,-0.0628,85.53
1.8163,-0.0628,-88.72
1.8246,-0.0628,53.69
1.8330,-0.0628,-60.74
1.8413,-0.0628,-49.61
1.8497,-0.0628,112.24
1.8580,-0.0628,-61.43
1.8664,-0.0628,5.89
1.8747,-0.0628,6.08
1.8831,-0.0628,290.26
1.8914,-0.0628,46.18
1.8998,-0.0628,-60.30
1.9081,-0.0628,-30.10
1.9165,-0.0628,36.61
1.9248,-0.0628,-40.60
1.9332,-0.0628,-146.27
1.9415,-0.0628,-115.15
1.9499,-0.0628,118.57
1.9582,-0.0628,-132.55
1.9666,-0.0628,-77.28
1.9749,-0.0628,59.69
1.9833,-0.0628,-68.44
1.9916,-0.0628,56.10
-1.9916,-0.0544,-24.01
-1.9833,-0.0544,-1.29
-1.9749,-0.0544,72.73
-1.9666,-0.0544,67.08
-1.9582,-0.0544,-82.56
-1.9499,-0.0544,36.22
-1.9415,-0.0544,36.79
-1.9332,-0.0544,-55.35
-1.9248,-0.0544,-77.86
-1.9165,-0.0544,194.01
-1.9081,-0.0544,-56.90
-1.8998,-0.0544,14.51
-1.8914,-0.0544,-4.60
-1.8831,-0.0544,-115.15
-1.8747,-0.0544,-98.40
-1.8664,-0.0544,80.62
-1.8580,-0.0544,-63.41
-1.8497,-0.0544,164.87
-1.8413,-0.0544,182.83
-1.8330,-0.0544,-52.95
-1.8246,-0.0544,10.45
-1.8163,-0.0544,-75.67
-1.8079,-0.0544,-5.76
-1.7996,-0.0544,34.39
-1.7912,-0.0544,-153.67
-1.7829,-0.0544,76.40
-1.7745,-0.0544,-32.00
-1.7662,-0.0544,16.65
-1.7578,-0.0544,-57.34
-1.7495,-0.0544,15.65
-1.7411,-0.0544,-8.73
-1.7328,-0.0544,-88.34
-1.7244,-0.0544,22.34
-1.7161,-0.0544,24.28
-1.7077,-0.0544,120.02
-1.6994,-0.0544,-22.54
-1.6910,-0.0544,-22.91
-1.6827,-0.0544,-48.80
-1.6743,-0.0544,-111.77
-1.6660,-0.0544,101.23
-1.6576,-0.0544,-64.98
-1.6493,-0.0544,12.49
-1.6409,-0.0544,-92.21
-1.6326,-0.0544,-69.60
-1.6242,-0.0544,51.00
-1.6159,-0.0544,-121.75
-1.6075,-0.0544,38.78
-1.5992,-0.0544,34.48
-1.5908,-0.0544,41.45
-1.5825,-0.0544,80.73
-1.5741,-0.0544,41.48
-1.5658,-0.0544,38.96
-1.5574,-0.0544,28.91
-1.5491,-0.0544,42.86
-1.5407,-0.0544,64.64
-1.5324,-0.0544,93.69
-1.5240,-0.0544,-117.11
-1.5157,-0.0544,-123.61
-1.5073,-0.0544,19.88
-1.4990,-0.0544,86.48
-1.4906,-0.0544,116.66
-1.4823,-0.0544,77.52
-1.4739,-0.0544,-12.23
-1.4656,-0.0544,31.59
-1.4572,-0.0544,-91.98
-1.4489,-0.0544,25.84
-1.4405,-0.0544,12.26
-1.4322,-0.0544,68.75
-1.4238,-0.0544,108.88
-1.4154,-0.0544,14.33
-1.4071,-0.0544,85.09
-1.3987,-0.0544,-13.15
-1.3904,-0.0544,-33.57
-1.3820,-0.0544,173.86
-1.3737,-0.0544,-51.87
-1.3653,-0.0544,53.95
-1.3570,-0.0544,56.74
-1.3486,-0.0544,-44.14
-1.3403,-0.0544,67.79
-1.3319,-0.0544,39.00
-1.3236,-0.0544,109.46
-1.3152,-0.0544,-31.75
-1.3069,-0.0544,13.01
-1.2985,-0.0544,-4.05
-1.2902,-0.0544,107.56
-1.2818,-0.0544,-5.07
-1.2735,-0.0544,32.58
-1.2651,-0.0544,117.66
-1.2568,-0.0544,-56.56
-1.2484,-0.0544,218.75
-1.2401,-0.0544,75.47
-1.2317,-0.0544,31.72
-1.2234,-0.0544,-36.77
-1.2150,-0.0544,65.97
-1.2067,-0.0544,-42.53
-1.1983,-0.0544,13.67
-1.1900,-0.0544,-35.61
-1.1816,-0.0544,85.07
-1.1733,-0.0544,20.16
-1.1649,-0.0544,23.76
-1.1566,-0.0544,-60.02
-1.1482,-0.0544,80.49
-1.1399,-0.0544,-92.27
-1.1315,-0.0544,2.23
-1.1232,-0.0544,31.68
-1.1148,-0.0544,-9.56
-1.1065,-0.0544,-15.06
-1.0981,-0.0544,-10.50
-1.0898,-0.0544,48.17
-1.0814,-0.0544,-43.13
-1.0731,-0.0544,120.09
-1.0647,-0.0544,149.83
-1.0564,-0.0544,17.49
-1.0480,-0.0544,-33.93
-1.0397,-0.0544,-2.19
-1.0313,-0.0544,54.63
-1.0230,-0.0544,-146.35
-1.0146,-0.0544,-19.86
-1.0063,-0.0544,-39.39
-0.9979,-0.0544,55.49
-0.9896,-0.0544,69.68
-0.9812,-0.0544,22.40
-0.9729,-0.0544,-62.39
-0.9645,-0.0544,-93.97
-0.9562,-0.0544,-53.43
-0.9478,-0.0544,-85.57
-0.9395,-0.0544,-33.60
-0.9311,-0.0544,-141.18
-0.9228,-0.0544,-53.09
-0.9144,-0.0544,-111.44
-0.9061,-0.0544,-54.73
-0.8977,-0.0544,-102.06
-0.8894,-0.0544,98.54
-0.8810,-0.0544,-0.30
-0.8727,-0.0544,6.56
-0.8643,-0.0544,2.52
-0.8559,-0.0544,18.92
-0.8476,-0.0544,-26.85
-0.8392,-0.0544,-132.81
-0.8309,-0.0544,97.79
-0.8225,-0.0544,-143.91
-0.8142,-0.0544,-30.90
-0.8058,-0.0544,27.10
-0.7975,-0.0544,11.51
-0.7891,-0.0544,53.38
-0.7808,-0.0544,42.17
-0.7724,-0.0544,5.84
-0.7641,-0.0544,-107.90
-0.7557,-0.0544,29.21
-0.7474,-0.0544,42.21
-0.7390,-0.0544,-77.34
-0.7307,-0.0544,-12.95
-0.7223,-0.0544,105.57
-0.7140,-0.0544,101.27
-0.7056,-0.0544,95.65
-0.6973,-0.0544,-27.61
-0.6889,-0.0544,-85.92
-0.6806,-0.0544,93.36
-0.6722,-0.0544,89.17
-0.6639,-0.0544,52.64
-0.6555,-0.0544,-47.40
-0.6472,-0.0544,27.21
-0.6388,-0.0544,2.23
-0.6305,-0.0544,-62.91
-0.6221,-0.0544,19.40
-0.6138,-0.0544,-3.71
-0.6054,-0.0544,-162.67
-0.5971,-0.0544,-74.00
-0.5887,-0.0544,-113.59
-0.5804,-0.0544,-117.79
-0.5720,-0.0544,-109.70
-0.5637,-0.0544,-85.26
-0.5553,-0.0544,71.90
-0.5470,-0.0544,-118.16
-0.5386,-0.0544,-35.97
-0.5303,-0.0544,2.79
-0.5219,-0.0544,-38.21
-0.5136,-0.0544,121.26
-0.5052,-0.0544,111.15
-0.4969,-0.0544,100.68
-0.4885,-0.0544,-16.23
-0.4802,-0.0544,127.39
-0.4718,-0.0544,-46.13
-0.4635,-0.0544,-25.95
-0.4551,-0.0544,0.87
-0.4468,-0.0544,12.33
-0.4384,-0.0544,-105.28
-0.4301,-0.0544,10.73
-0.4217,-0.0544,72.32
-0.4134,-0.0544,-197.12
-0.4050,-0.0544,15.03
-0.3967,-0.0544,51.61
-0.3883,-0.0544,-19.28
-0.3800,-0.0544,181.13
-0.3716,-0.0544,61.52
-0.3633,-0.0544,-106.93
-0.3549,-0.0544,-90.38
-0.3466,-0.0544,-56.41
-0.3382,-0.0544,-45.46
-0.3299,-0.0544,-12.01
-0.3215,-0.0544,-21.79
-0.3132,-0.0544,105.11
-0.3048,-0.0544,13.03
-0.2965,-0.0544,-18.63
-0.2881,-0.0544,-8.28
-0.2797,-0.0544,-102.21
-0.2714,-0.0544,139.41
-0.2630,-0.0544,33.12
-0.2547,-0.0544,52.74
-0.2463,-0.0544,17.33
-0.2380,-0.0544,-61.72
-0.2296,-0.0544,74.72
-0.2213,-0.0544,83.86
-0.2129,-0.0544,-8.57
-0.2046,-0.0544,58.63
-0.1962,-0.0544,26.01
-0.1879,-0.0544,-125.64
-0.1795,-0.0544,-135.24
-0.1712,-0.0544,-6.20
-0.1628,-0.0544,-0.34
-0.1545,-0.0544,-76.13
-0.1461,-0.0544,-7.30
-0.1378,-0.0544,103.55
-0.1294,-0.0544,-160.70
-0.1211,-0.0544,-55.51
-0.1127,-0.0544,-195.51
-0.1044,-0.0544,25.65
-0.0960,-0.0544,108.45
-0.0877,-0.0544,150.16
-0.0793,-0.0544,82.76
-0.0710,-0.0544,10.65
-0.0626,-0.0544,0.95
-0.0543,-0.0544,-7.91
-0.0459,-0.0544,51.46
-0.0376,-0.0544,68.58
-0.0292,-0.0544,49.66
-0.0209,-0.0544,-1.53
-0.0125,-0.0544,87.75
-0.0042,-0.0544,245.66
0.0042,-0.0544,60.93
0.0125,-0.0544,-109.44
0.0209,-0.0544,-12.53
0.0292,-0.0544,-56.69
0.0376,-0.0544,3.93
0.0459,-0.0544,174.01
0.0543,-0.0544,83.29
0.0626,-0.0544,32.73
0.0710,-0.0544,71.85
0.0793,-0.0544,4.36
0.0877,-0.0544,86.10
0.0960,-0.0544,-108.82
0.1044,-0.0544,20.29
0.1127,-0.0544,108.98
0.1211,-0.0544,75.30
0.1294,-0.0544,-73.59
0.1378,-0.0544,5.63
0.1461,-0.0544,43.13
0.1545,-0.0544,-18.62
0.1628,-0.0544,150.26
0.1712,-0.0544,78.62
0.1795,-0.0544,56.79
0.1879,-0.0544,-5.36
0.1962,-0.0544,6.38
0.2046,-0.0544,50.27
0.2129,-0.0544,58.31
0.2213,-0.0544,-58.65
0.2296,-0.0544,222.38
0.2380,-0.0544,19.48
0.2463,-0.0544,58.50
0.2547,-0.0544,-52.86
0.2630,-0.0544,126.90
0.2714,-0.0544,-145.48
0.2797,-0.0544,19.85
0.2881,-0.0544,50.84
0.2965,-0.0544,110.25
0.3048,-0.0544,213.36
0.3132,-0.0544,168.03
0.3215,-0.0544,117.19
0.3299,-0.0544,102.71
0.3382,-0.0544,218.21
0.3466,-0.0544,-26.50
0.3549,-0.0544,50.92
0.3633,-0.0544,29.07
0.3716,-0.0544,132.67
0.3800,-0.0544,49.66
0.3883,-0.0544,34.11
0.3967,-0.0544,123.93
0.4050,-0.0544,37.43
0.4134,-0.0544,22.88
0.4217,-0.0544,60.55
0.4301,-0.0544,-92.95
0.4384,-0.0544,-80.73
0.4468,-0.0544,73.13
0.4551,-0.0544,182.66
0.4635,-0.0544,175.54
0.4718,-0.0544,59.88
0.4802,-0.0544,82.54
0.4885,-0.0544,-4.58
0.4969,-0.0544,-9.74
0.5052,-0.0544,5.29
0.5136,-0.0544,-14.04
0.5219,-0.0544,43.00
0.5303,-0.0544,-46.39
0.5386,-0.0544,108.50
0.5470,-0.0544,73.97
0.5553,-0.0544,-57.25
0.5637,-0.0544,99.16
0.5720,-0.0544,40.26
0.5804,-0.0544,-68.17
0.5887,-0.0544,-122.79
0.5971,-0.0544,136.34
0.6054,-0.0544,73.92
0.6138,-0.0544,16.27
0.6221,-0.0544,21.88
0.6305,-0.0544,61.39
0.6388,-0.0544,49.45
0.6472,-0.0544,-46.91
0.6555,-0.0544,77.91
0.6639,-0.0544,169.99
0.6722,-0.0544,79.07
0.6806,-0.0544,-22.40
0.6889,-0.0544,0.38
0.6973,-0.0544,-5.33
0.7056,-0.0544,-6.03
0.7140,-0.0544,41.31
0.7223,-0.0544,103.51
0.7307,-0.0544,195.47
0.7390,-0.0544,60.46
0.7474,-0.0544,34.60
0.7557,-0.0544,13.58
0.7641,-0.0544,123.80
0.7724,-0.0544,-22.67
0.7808,-0.0544,89.52
0.7891,-0.0544,45.04
0.7975,-0.0544,9.34
0.8058,-0.0544,114.30
0.8142,-0.0544,29.50
0.8225,-0.0544,98.76
0.8309,-0.0544,17.77
0.8392,-0.0544,38.36
0.8476,-0.0544,74.48
0.8559,-0.0544,73.32
0.8643,-0.0544,46.14
0.8727,-0.0544,36.30
0.8810,-0.0544,-65.28
0.8894,-0.0544,78.57
0.8977,-0.0544,-63.05
0.9061,-0.0544,21.54
0.9144,-0.0544,-109.12
0.9228,-0.0544,-117.98
0.9311,-0.0544,93.61
0.9395,-0.0544,90.72
0.9478,-0.0544,-104.13
0.9562,-0.0544,-92.12
0.9645,-0.0544,-18.36
0.9729,-0.0544,56.84
0.9812,-0.0544,72.24
0.9896,-0.0544,28.38
0.9979,-0.0544,-109.81
1.0063,-0.0544,131.00
1.0146,-0.0544,-49.17
1.0230,-0.0544,-26.89
1.0313,-0.0544,-51.10
1.0397,-0.0544,-51.28
1.0480,-0.0544,-135.00
1.0564,-0.0544,-32.08
1.0647,-0.0544,-16.44
1.0731,-0.0544,3.19
1.0814,-0.0544,-45.77
1.0898,-0.0544,-21.84
1.0981,-0.0544,21.19
1.1065,-0.0544,-100.14
1.1148,-0.0544,-21.66
1.1232,-0.0544,-38.79
1.1315,-0.0544,106.18
1.1399,-0.0544,-161.15
1.1482,-0.0544,101.94
1.1566,-0.0544,18.06
1.1649,-0.0544,-97.12
1.1733,-0.0544,86.08
1.1816,-0.0544,-9.95
1.1900,-0.0544,-18.73
1.1983,-0.0544,5.80
1.2067,-0.0544,53.22
1.2150,-0.0544,106.01
1.2234,-0.0544,-34.77
1.2317,-0.0544,77.96
1.2401,-0.0544,34.27
1.2484,-0.0544,-17.55
1.2568,-0.0544,89.45
1.2651,-0.0544,89.28
1.2735,-0.0544,108.39
1.2818,-0.0544,99.33
1.2902,-0.0544,2.21
1.2985,-0.0544,64.22
1.3069,-0.0544,69.83
1.3152,-0.0544,211.87
1.3236,-0.0544,33.85
1.3319,-0.0544,202.57
1.3403,-0.0544,118.91
1.3486,-0.0544,-40.93
1.3570,-0.0544,-90.12
1.3653,-0.0544,54.51
1.3737,-0.0544,69.21
1.3820,-0.0544,14.16
1.3904,-0.0544,54.80
1.3987,-0.0544,144.45
1.4071,-0.0544,90.91
1.4154,-0.0544,78.35
1.4238,-0.0544,156.97
1.4322,-0.0544,42.58
1.4405,-0.0544,117.93
1.4489,-0.0544,164.79
1.4572,-0.0544,120.08
1.4656,-0.0544,150.00
1.4739,-0.0544,170.44
1.4823,-0.0544,137.95
1.4906,-0.0544,168.29
1.4990,-0.0544,-49.89
1.5073,-0.0544,152.04
1.5157,-0.0544,8.60
1.5240,-0.0544,4.97
1.5324,-0.0544,147.86
1.5407,-0.0544,101.36
1.5491,-0.0544,112.27
1.5574,-0.0544,216.58
1.5658,-0.0544,132.90
1.5741,-0.0544,-42.06
1.5825,-0.0544,79.86
1.5908,-0.0544,8.40
1.5992,-0.0544,8.89
1.6075,-0.0544,-15.82
1.6159,-0.0544,87.46
1.6242,-0.0544,113.26
1.6326,-0.0544,-31.33
1.6409,-0.0544,252.35
1.6493,-0.0544,131.09
1.6576,-0.0544,92.59
1.6660,-0.0544,162.17
1.6743,-0.0544,129.24
1.6827,-0.0544,-9.17
1.6910,-0.0544,-0.04
1.6994,-0.0544,-125.93
1.7077,-0.0544,48.32
1.7161,-0.0544,46.55
1.7244,-0.0544,94.12
1.7328,-0.0544,101.58
1.7411,-0.0544,-28.34
1.7495,-0.0544,-54.93
1.7578,-0.0544,56.58
1.7662,-0.0544,-38.34
1.7745,-0.0544,1.93
1.7829,-0.0544,197.19
1.7912,-0.0544,139.90
1.7996,-0.0544,115.16
1.8079,-0.0544,-136.69
1.8163,-0.0544,24.48
1.8246,-0.0544,133.60
1.8330,-0.0544,166.03
1.8413,-0.0544,-48.17
1.8497,-0.0544,-172.28
1.8580,-0.0544,48.35
1.8664,-0.0544,101.40
1.8747,-0.0544,103.76
1.8831,-0.0544,-3.85
1.8914,-0.0544,85.06
1.8998,-0.0544,204.38
1.9081,-0.0544,-25.30
1.9165,-0.0544,18.73
1.9248,-0.0544,63.07
1.9332,-0.0544,-21.48
1.9415,-0.0544,-48.38
1.9499,-0.0544,105.53
1.9582,-0.0544,117.66
1.9666,-0.0544,13.96
1.9749,-0.0544,-65.10
1.9833,-0.0544,65.78
1.9916,-0.0544,31.93
-1.9916,-0.0460,3.86
-1.9833,-0.0460,53.50
-1.9749,-0.0460,20.82
-1.9666,-0.0460,48.59
-1.9582,-0.0460,80.02
-1.9499,-0.0460,38.06
-1.9415,-0.0460,54.94
-1.9332,-0.0460,91.29
-1.9248,-0.0460,100.26
-1.9165,-0.0460,-94.23
-1.9081,-0.0460,54.32
-1.8998,-0.0460,-5.79
-1.8914,-0.0460,-29.35
-1.8831,-0.0460,54.12
-1.8747,-0.0460,-70.09
-1.8664,-0.0460,-8.16
-1.8580,-0.0460,-33.09
-1.8497,-0.0460,-135.01
-1.8413,-0.0460,-94.71
-1.8330,-0.0460,-53.10
-1.8246,-0.0460,-42.73
-1.8163,-0.0460,97.09
-1.8079,-0.0460,123.14
-1.7996,-0.0460,-32.35
-1.7912,-0.0460,-37.41
-1.7829,-0.0460,-119.27
-1.7745,-0.0460,38.18
-1.7662,-0.0460,-16.47
-1.7578,-0.0460,-17.21
-1.7495,-0.0460,17.82
-1.7411,-0.0460,11.56
-1.7328,-0.0460,-39.73
-1.7244,-0.0460,44.42
-1.7161,-0.0460,92.95
-1.7077,-0.0460,-116.29
-1.6994,-0.0460,9.61
-1.6910,-0.0460,7.45
-1.6827,-0.0460,84.84
-1.6743,-0.0460,76.24
-1.6660,-0.0460,121.40
-1.6576,-0.0460,-80.80
-1.6493,-0.0460,-42.00
-1.6409,-0.0460,80.35
-1.6326,-0.0460,43.19
-1.6242,-0.0460,151.66
-1.6159,-0.0460,47.37
-1.6075,-0.0460,102.48
-1.5992,-0.0460,33.91
-1.5908,-0.0460,119.26
-1.5825,-0.0460,-28.99
-1.5741,-0.0460,-55.79
-1.5658,-0.0460,54.24
-1.5574,-0.0460,11.45
-1.5491,-0.0460,-10.00
-1.5407,-0.0460,-22.15
-1.5324,-0.0460,39.01
-1.5240,-0.0460,82.73
